song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels
5071,0.596,0.382,0.0501,0.115,0.00028,0.0378,0.86,91.106,1
5072,0.533,0.533,0.064,0.293,0.0,0.0996,0.638,140.494,8
5073,0.719,0.736,0.047,0.0252,0.000179,0.209,0.945,131.053,2
5074,0.672,0.731,0.0275,0.396,8.51e-05,0.394,0.884,89.916,1
5075,0.64,0.967,0.05,0.000306,0.000898,0.0416,0.383,128.084,2
5076,0.786,0.726,0.0543,0.202,0.0,0.103,0.957,88.998,1
5077,0.752,0.832,0.0971,0.0833,0.000265,0.424,0.534,120.003,9
5078,0.657,0.655,0.0248,0.135,0.00303,0.102,0.668,92.259,1
5079,0.519,0.493,0.0528,0.206,0.0,0.0754,0.831,151.269,0
5080,0.558,0.823,0.132,0.0102,9.45e-05,0.209,0.564,138.376,8
5081,0.536,0.715,0.0391,0.009,0.0,0.497,0.414,92.111,1
5082,0.529,0.484,0.0411,0.392,0.00646,0.349,0.72,122.156,9
5083,0.576,0.579,0.0769,0.16,0.0,0.0777,0.947,106.978,5
5084,0.505,0.34,0.0438,0.576,0.0,0.21,0.0916,101.993,5
5085,0.619,0.886,0.0328,0.0306,0.0303,0.552,0.399,134.003,8
5086,0.709,0.62,0.034,0.318,0.0,0.0426,0.936,93.723,1
5087,0.637,0.889,0.0403,0.033,0.0,0.0597,0.598,118.934,9
5088,0.568,0.686,0.0903,0.133,0.0,0.11,0.4,148.294,0
5089,0.572,0.786,0.0642,0.519,0.00093,0.11,0.952,188.115,6
5090,0.576,0.726,0.035,0.255,0.0,0.108,0.582,136.802,8
5091,0.491,0.693,0.0377,0.211,6.92e-06,0.325,0.412,90.027,1
5092,0.697,0.7,0.0985,0.157,0.0,0.217,0.577,123.013,2
5093,0.2,0.815,0.0664,0.000212,1.74e-05,0.0964,0.412,164.556,3
5094,0.445,0.59,0.0298,0.488,0.000508,0.0963,0.645,114.761,9
5095,0.613,0.555,0.072,0.58,1.64e-06,0.119,0.556,127.267,2
5096,0.393,0.765,0.0481,0.0172,0.0,0.227,0.274,81.088,4
5097,0.781,0.768,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,2
5098,0.547,0.397,0.0271,0.387,0.0,0.14,0.277,134.346,8
5099,0.862,0.645,0.437,0.0115,0.0,0.206,0.552,140.117,8
5100,0.608,0.855,0.499,0.855,0.0,0.246,0.825,123.459,2
5101,0.561,0.436,0.0285,0.554,0.0,0.217,0.308,96.032,1
5102,0.831,0.38,0.347,0.565,0.0,0.346,0.867,117.683,9
5103,0.401,0.706,0.0404,0.00415,0.0,0.0916,0.458,168.669,7
5104,0.612,0.701,0.131,0.583,6.12e-05,0.0418,0.81,91.192,1
5105,0.458,0.623,0.0505,0.322,5.08e-06,0.11,0.417,147.635,0
5106,0.563,0.324,0.0282,0.694,0.0,0.404,0.467,103.495,5
5107,0.408,0.282,0.0312,0.891,0.00346,0.099,0.347,123.351,2
5108,0.875,0.843,0.0368,0.00469,0.00381,0.106,0.733,110.792,5
5109,0.405,0.761,0.0835,0.000262,1.78e-05,0.593,0.635,170.119,7
5110,0.476,0.66,0.0551,0.0179,4.67e-06,0.334,0.503,177.771,7
5111,0.704,0.907,0.0373,0.11,0.00982,0.334,0.712,95.023,1
5112,0.197,0.796,0.0645,0.000541,0.417,0.187,0.522,175.02,7
5113,0.776,0.763,0.0534,0.182,0.00647,0.077,0.82,128.433,2
5114,0.61,0.611,0.0297,0.0129,0.0,0.174,0.417,104.943,5
5115,0.458,0.795,0.0574,0.00316,0.000202,0.0756,0.513,123.229,2
5116,0.584,0.975,0.0651,0.141,0.501,0.101,0.876,138.341,8
5117,0.49,0.715,0.0476,0.386,0.0,0.311,0.866,130.726,2
5118,0.417,0.824,0.105,0.000239,0.0545,0.0725,0.4,157.92,3
5119,0.73,0.77,0.0298,0.138,0.0,0.0473,0.507,104.948,5
5120,0.603,0.939,0.0398,0.0037,0.0,0.0651,0.61,144.052,0
5121,0.666,0.93,0.0314,0.0257,0.012,0.054,0.461,127.978,2
5122,0.481,0.865,0.0283,0.0204,1.24e-06,0.17,0.241,92.086,1
5123,0.601,0.643,0.0314,0.112,0.00209,0.088,0.552,128.262,2
5124,0.779,0.705,0.0344,0.369,7.91e-06,0.124,0.946,101.022,5
5125,0.745,0.579,0.138,0.0354,0.0118,0.246,0.645,97.002,1
5126,0.838,0.376,0.0677,0.0151,0.0127,0.0545,0.83,114.055,9
5127,0.596,0.934,0.302,0.03,0.0,0.288,0.658,129.03,2
5128,0.528,0.233,0.0346,0.726,0.000108,0.122,0.208,89.044,1
5129,0.702,0.796,0.0315,0.0759,0.00253,0.109,0.607,129.878,2
5130,0.525,0.882,0.0467,0.0252,0.0,0.101,0.623,101.674,5
5131,0.319,0.337,0.0312,0.573,0.0,0.0863,0.282,101.836,5
5132,0.765,0.586,0.0367,0.734,0.00218,0.113,0.943,105.567,5
5133,0.646,0.77,0.226,0.00249,0.0,0.0715,0.681,99.165,1
5134,0.581,0.782,0.0398,0.0529,0.0,0.0591,0.847,101.186,5
5135,0.778,0.524,0.0424,0.0808,0.9,0.108,0.96,134.561,8
5136,0.509,0.79,0.0374,0.332,6.67e-05,0.316,0.638,127.946,2
5137,0.549,0.654,0.0359,0.107,0.0,0.316,0.3,77.457,4
5138,0.579,0.904,0.0618,0.193,0.0,0.064,0.681,82.014,4
5139,0.667,0.719,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,1
5140,0.322,0.28,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4
5141,0.604,0.962,0.0567,0.0182,0.00054,0.152,0.962,90.642,1
5142,0.761,0.716,0.056,0.396,0.0,0.0771,0.649,119.41,9
5143,0.489,0.736,0.0355,0.436,0.0,0.153,0.529,101.782,5
5144,0.226,0.823,0.0421,0.000132,6.41e-05,0.0891,0.406,183.809,7
5145,0.644,0.518,0.0805,0.00646,1.33e-06,0.158,0.464,169.799,7
5146,0.499,0.583,0.0322,0.464,0.00747,0.0971,0.194,151.999,0
5147,0.685,0.594,0.0289,0.294,3.69e-06,0.358,0.853,121.761,9
5148,0.863,0.657,0.105,0.264,0.00619,0.0713,0.829,115.958,9
5149,0.642,0.74,0.0399,0.737,3.66e-06,0.23,0.841,130.301,2
5150,0.638,0.47,0.0601,0.673,0.00704,0.0912,0.921,149.364,0
5151,0.55,0.952,0.0924,0.000193,0.000666,0.0614,0.391,127.804,2
5152,0.436,0.893,0.0556,0.000362,0.0,0.103,0.0794,124.113,2
5153,0.62,0.81,0.0488,0.00707,0.000169,0.336,0.66,146.29,0
5154,0.544,0.509,0.0274,0.822,7.63e-05,0.107,0.149,117.921,9
5155,0.71,0.799,0.0328,0.22,0.000602,0.349,0.725,120.372,9
5156,0.581,0.586,0.0594,0.319,0.0,0.11,0.389,132.851,8
5157,0.306,0.512,0.0298,0.125,1.63e-05,0.63,0.299,181.935,7
5158,0.502,0.965,0.112,0.053,0.0,0.34,0.962,192.811,6
5159,0.576,0.97,0.0968,0.0264,0.0,0.275,0.342,148.051,0
5160,0.643,0.711,0.0277,0.414,0.0,0.229,0.411,122.737,2
5161,0.787,0.638,0.0314,0.0576,4.38e-05,0.0515,0.923,120.074,9
5162,0.616,0.835,0.0403,0.0102,0.0,0.231,0.575,110.032,5
5163,0.655,0.755,0.0272,0.0187,0.00108,0.0973,0.674,117.686,9
5164,0.848,0.594,0.0375,0.0705,0.306,0.264,0.875,119.803,9
5165,0.763,0.645,0.0455,0.118,0.00283,0.306,0.593,126.967,2
5166,0.458,0.801,0.0565,0.691,0.0,0.328,0.93,160.547,3
5167,0.665,0.932,0.0318,0.000811,0.164,0.122,0.801,130.04,2
5168,0.678,0.856,0.079,0.139,0.031,0.134,0.681,138.141,8
5169,0.74,0.817,0.0642,0.0224,0.0,0.0643,0.47,118.029,9
5170,0.643,0.934,0.0874,0.000171,0.00379,0.218,0.638,114.821,9
5171,0.717,0.382,0.036,0.83,0.0,0.0986,0.358,130.843,2
5172,0.582,0.572,0.0328,0.323,0.0,0.0541,0.506,120.376,9
5173,0.232,0.938,0.105,1.41e-05,4.81e-05,0.0835,0.476,156.886,3
5174,0.732,0.458,0.0311,0.447,0.0,0.136,0.661,98.938,1
5175,0.702,0.358,0.103,0.702,0.0,0.123,0.92,126.818,2
5176,0.687,0.771,0.0384,0.164,2.46e-05,0.112,0.445,129.964,2
5177,0.804,0.419,0.149,0.714,0.0,0.0486,0.962,123.839,2
5178,0.567,0.919,0.0713,0.0108,0.0106,0.0819,0.593,116.033,9
5179,0.629,0.819,0.25,0.229,0.00706,0.169,0.468,162.048,3
5180,0.622,0.609,0.038,0.0455,0.0,0.0903,0.398,95.955,1
5181,0.584,0.788,0.0295,0.00635,0.0,0.11,0.43,129.002,2
5182,0.64,0.889,0.322,0.107,0.0,0.339,0.436,99.931,1
5183,0.781,0.745,0.0332,0.198,1.14e-05,0.36,0.326,129.998,2
5184,0.776,0.985,0.0347,0.0894,0.854,0.337,0.96,130.007,2
5185,0.676,0.807,0.029,0.0284,0.0,0.0701,0.443,95.956,1
5186,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166,2
5187,0.44,0.818,0.0388,0.00131,5.14e-05,0.273,0.32,95.093,1
5188,0.592,0.355,0.0352,0.478,0.0,0.0585,0.499,133.032,8
5189,0.284,0.704,0.186,0.00583,0.000115,0.0424,0.1,191.702,6
5190,0.611,0.638,0.0363,0.362,5.06e-06,0.17,0.76,112.952,9
5191,0.794,0.32,0.173,0.853,0.134,0.112,0.241,174.088,7
5192,0.628,0.6,0.03,0.0293,0.000136,0.0653,0.692,136.225,8
5193,0.736,0.761,0.0338,0.0966,0.0,0.0823,0.114,119.999,9
5194,0.739,0.448,0.138,0.189,0.0,0.118,0.553,81.044,4
5195,0.636,0.798,0.0422,0.000221,1.03e-05,0.0315,0.86,122.004,9
5196,0.635,0.609,0.0291,0.0052,0.0,0.21,0.47,105.017,5
5197,0.744,0.916,0.0563,0.0354,0.0,0.253,0.966,79.456,4
5198,0.618,0.938,0.0456,0.0179,0.0,0.167,0.875,91.455,1
5199,0.61,0.582,0.044,0.119,3.76e-05,0.12,0.781,82.492,4
5200,0.566,0.49,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,8
5201,0.51,0.692,0.171,0.00451,0.0,0.138,0.209,102.42,5
5202,0.764,0.487,0.0281,0.25,0.0,0.184,0.352,116.027,9
5203,0.667,0.583,0.0747,0.231,4.48e-05,0.181,0.187,92.043,1
5204,0.699,0.851,0.0425,0.0276,0.0,0.167,0.399,118.164,9
5205,0.501,0.9,0.0433,0.0586,0.0,0.218,0.943,160.096,3
5206,0.791,0.721,0.094,0.259,0.0,0.104,0.66,87.032,1
5207,0.52,0.446,0.0549,0.146,0.0,0.0937,0.959,164.413,3
5208,0.604,0.778,0.0259,0.00726,1.33e-05,0.114,0.419,100.155,1
5209,0.704,0.544,0.026,0.0873,1.66e-05,0.041,0.628,120.717,9
5210,0.41,0.361,0.0351,0.431,0.000174,0.0779,0.134,120.0,9
5211,0.85,0.797,0.136,0.0964,8.38e-06,0.34,0.63,99.615,1
5212,0.885,0.801,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,1
5213,0.552,0.873,0.0464,0.00137,0.000273,0.0966,0.62,125.059,2
5214,0.494,0.939,0.126,0.00666,0.0,0.139,0.893,177.751,7
5215,0.738,0.468,0.0289,0.117,0.0136,0.0486,0.9,107.111,5
5216,0.825,0.652,0.0802,0.581,0.0,0.0931,0.931,95.977,1
5217,0.778,0.307,0.0341,0.892,0.000287,0.0985,0.699,92.299,1
5218,0.623,0.851,0.0409,0.0228,0.0,0.12,0.4,100.063,1
5219,0.451,0.62,0.0361,0.145,0.0239,0.0677,0.5,123.487,2
5220,0.492,0.535,0.0298,0.187,0.0,0.128,0.117,83.033,4
5221,0.901,0.934,0.273,0.00794,7.68e-05,0.194,0.868,150.037,0
5222,0.759,0.678,0.314,0.23,0.0,0.15,0.327,89.64,1
5223,0.736,0.719,0.0503,0.291,0.00201,0.0926,0.355,112.016,5
5224,0.645,0.861,0.0414,0.108,0.00215,0.59,0.248,123.988,2
5225,0.577,0.867,0.0454,0.0205,0.0,0.0867,0.728,132.042,8
5226,0.754,0.399,0.0305,0.321,1.03e-06,0.102,0.76,121.666,9
5227,0.367,0.443,0.0235,0.0472,1.46e-06,0.344,0.149,93.93,1
5228,0.596,0.827,0.0736,0.0788,0.00699,0.122,0.508,151.588,0
5229,0.622,0.887,0.0626,0.102,0.0,0.368,0.907,170.854,7
5230,0.669,0.533,0.0273,0.261,0.0,0.156,0.847,92.273,1
5231,0.614,0.782,0.0278,0.0126,0.00191,0.295,0.761,131.901,8
5232,0.585,0.693,0.068,0.0142,3.59e-06,0.244,0.723,97.439,1
5233,0.642,0.875,0.0532,0.00136,0.000192,0.0596,0.735,134.022,8
5234,0.841,0.748,0.0424,0.248,0.0,0.0526,0.872,120.859,9
5235,0.877,0.658,0.132,0.163,0.0,0.0967,0.693,123.994,2
5236,0.678,0.953,0.0423,0.00192,0.000575,0.22,0.676,119.981,9
5237,0.697,0.608,0.0463,0.0295,0.0,0.276,0.725,133.879,8
5238,0.441,0.798,0.0793,0.0934,0.0,0.747,0.656,173.935,7
5239,0.593,0.867,0.0281,0.0206,3.14e-05,0.0878,0.514,133.928,8
5240,0.56,0.857,0.0384,0.0594,0.0,0.381,0.432,119.975,9
5241,0.644,0.887,0.0372,0.0171,0.000602,0.0706,0.886,113.535,9
5242,0.592,0.926,0.126,0.0775,0.0,0.187,0.432,99.018,1
5243,0.599,0.878,0.0387,0.000259,0.0258,0.0829,0.814,144.029,0
5244,0.596,0.73,0.151,0.24,0.0,0.325,0.525,85.979,4
5245,0.705,0.57,0.0864,0.0223,0.0,0.0754,0.729,159.914,3
5246,0.574,0.924,0.0293,0.00433,3.77e-05,0.132,0.486,135.966,8
5247,0.461,0.834,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,8
5248,0.56,0.561,0.039,0.262,0.0,0.112,0.458,78.986,4
5249,0.461,0.894,0.0674,0.000235,0.000386,0.106,0.324,130.251,2
5250,0.814,0.899,0.0637,0.00727,0.219,0.0979,0.545,119.011,9
5251,0.542,0.785,0.0439,0.795,2.3e-05,0.102,0.967,158.37,3
5252,0.67,0.627,0.0478,0.201,0.00161,0.154,0.582,104.988,5
5253,0.47,0.709,0.0299,0.00124,0.00121,0.302,0.247,98.036,1
5254,0.725,0.853,0.0898,0.0643,0.0,0.0526,0.706,106.994,5
5255,0.76,0.703,0.054,0.103,0.0,0.0913,0.57,95.997,1
5256,0.483,0.947,0.0633,0.000308,0.329,0.381,0.589,186.127,6
5257,0.68,0.949,0.16,0.137,0.0,0.156,0.747,125.946,2
5258,0.528,0.886,0.0329,0.0159,0.0,0.0758,0.8,96.001,1
5259,0.454,0.788,0.0371,0.574,0.000766,0.0859,0.52,126.15,2
5260,0.509,0.798,0.0401,0.0907,3.69e-06,0.167,0.557,112.749,9
5261,0.61,0.967,0.121,0.103,9.97e-05,0.78,0.457,126.032,2
5262,0.392,0.383,0.0267,0.415,3.23e-06,0.126,0.216,80.472,4
5263,0.568,0.634,0.0282,0.494,0.00281,0.252,0.866,142.686,0
5264,0.669,0.784,0.112,0.194,6.28e-06,0.115,0.517,125.993,2
5265,0.583,0.891,0.08,0.299,0.000582,0.111,0.875,104.336,5
5266,0.522,0.945,0.0337,0.00599,4.97e-05,0.0495,0.808,99.603,1
5267,0.714,0.566,0.0342,0.693,6.77e-06,0.221,0.827,124.786,2
5268,0.71,0.907,0.0288,0.0719,0.00129,0.0512,0.964,124.714,2
5269,0.409,0.593,0.0279,0.0085,0.0552,0.107,0.187,158.094,3
5270,0.591,0.889,0.115,0.0189,0.0,0.155,0.65,143.067,0
5271,0.683,0.743,0.0369,0.000308,0.517,0.0871,0.531,99.958,1
5272,0.297,0.337,0.034,0.679,0.106,0.136,0.328,78.405,4
5273,0.95,0.891,0.241,0.0645,1.77e-05,0.309,0.912,133.01,8
5274,0.489,0.748,0.0311,0.033,0.0,0.144,0.385,147.998,0
5275,0.521,0.845,0.0442,0.0379,0.0,0.245,0.821,171.943,7
5276,0.793,0.854,0.052,0.0606,1.98e-06,0.0423,0.838,122.856,2
5277,0.424,0.222,0.0391,0.646,0.0,0.148,0.0606,61.648,4
5278,0.659,0.364,0.0317,0.559,0.0,0.129,0.231,129.776,2
5279,0.751,0.835,0.0373,0.636,0.0,0.0739,0.966,123.432,2
5280,0.367,0.915,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,5
5281,0.495,0.443,0.0265,0.454,9.26e-05,0.104,0.337,83.232,4
5282,0.655,0.941,0.0473,0.00264,1.8e-05,0.384,0.752,130.003,2
5283,0.578,0.426,0.0289,0.117,0.0,0.0772,0.275,128.319,2
5284,0.516,0.749,0.0692,0.031,0.0,0.205,0.356,125.92,2
5285,0.457,0.685,0.0521,0.274,0.0,0.233,0.507,111.949,5
5286,0.682,0.819,0.0501,0.00994,0.881,0.0389,0.312,130.032,2
5287,0.538,0.8,0.0291,0.00635,1.57e-05,0.148,0.645,91.995,1
5288,0.929,0.463,0.308,0.142,5.26e-06,0.0634,0.757,124.084,2
5289,0.476,0.866,0.0407,0.000433,6.98e-05,0.0724,0.469,150.051,0
5290,0.627,0.801,0.0253,0.0274,7.07e-05,0.159,0.772,108.227,5
5291,0.753,0.803,0.0316,0.000938,0.0,0.101,0.853,126.017,2
5292,0.674,0.628,0.03,0.00144,0.0,0.0944,0.552,103.998,5
5293,0.407,0.971,0.112,7.2e-05,0.00802,0.219,0.431,159.15,3
5294,0.472,0.644,0.105,0.000643,0.2,0.256,0.862,86.32,4
5295,0.59,0.797,0.0614,0.132,0.0,0.0846,0.425,94.948,1
5296,0.579,0.776,0.173,0.0749,0.0,0.239,0.434,136.044,8
5297,0.557,0.782,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,3
5298,0.566,0.713,0.0418,0.645,0.0,0.114,0.805,169.861,7
5299,0.334,0.608,0.0489,0.346,0.0,0.138,0.427,188.985,6
5300,0.68,0.701,0.0275,0.0341,0.00479,0.114,0.824,103.789,5
5301,0.682,0.744,0.0365,0.376,0.00951,0.06,0.827,132.493,8
5302,0.534,0.624,0.0462,0.00797,0.0,0.128,0.687,121.402,9
5303,0.374,0.991,0.0813,0.38,0.000719,0.0929,0.51,95.105,1
5304,0.47,0.899,0.0333,0.113,6.89e-05,0.287,0.213,89.506,1
5305,0.569,0.779,0.0322,0.00135,2.1e-06,0.15,0.287,134.988,8
5306,0.758,0.686,0.0792,0.0848,0.00127,0.142,0.444,130.007,2
5307,0.5,0.91,0.053,3.71e-05,1.13e-05,0.384,0.476,114.423,9
5308,0.573,0.431,0.0362,0.613,0.0,0.27,0.28,81.013,4
5309,0.738,0.852,0.0766,0.00153,0.0895,0.178,0.834,119.735,9
5310,0.77,0.954,0.0436,0.048,5.3e-05,0.0691,0.743,105.838,5
5311,0.706,0.888,0.0654,0.119,9.64e-05,0.07,0.714,121.549,9
5312,0.696,0.94,0.0595,0.0562,0.00156,0.11,0.348,119.999,9
5313,0.57,0.432,0.033,0.79,0.000223,0.105,0.403,198.049,6
5314,0.808,0.581,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,2
5315,0.684,0.643,0.0347,0.47,1.63e-06,0.25,0.961,112.144,5
5316,0.577,0.788,0.0309,0.00727,1.27e-05,0.0637,0.914,105.428,5
5317,0.57,0.529,0.028,0.377,0.00509,0.203,0.934,123.273,2
5318,0.698,0.861,0.151,0.00361,0.0,0.0618,0.834,106.502,5
5319,0.757,0.868,0.062,0.411,0.00221,0.355,0.815,138.923,8
5320,0.715,0.833,0.108,0.00631,0.0,0.164,0.612,95.487,1
5321,0.433,0.28,0.0378,0.678,0.0,0.094,0.263,149.519,0
5322,0.479,0.541,0.0545,0.737,0.0,0.108,0.321,85.994,4
5323,0.53,0.17,0.0448,0.903,5.56e-05,0.0944,0.506,79.734,4
5324,0.575,0.886,0.034,0.0647,0.000187,0.709,0.609,96.31,1
5325,0.462,0.803,0.0585,0.152,0.0,0.0788,0.896,137.789,8
5326,0.632,0.683,0.0383,0.163,0.00013,0.847,0.701,105.955,5
5327,0.678,0.936,0.0373,0.00166,0.457,0.376,0.877,129.996,2
5328,0.613,0.885,0.052,0.0804,0.746,0.0997,0.919,118.506,9
5329,0.209,0.945,0.0589,0.00141,2.28e-05,0.9,0.386,184.197,7
5330,0.731,0.573,0.0544,0.401,5.22e-05,0.113,0.145,109.928,5
5331,0.726,0.255,0.0644,0.972,0.00133,0.309,0.785,95.461,1
5332,0.851,0.686,0.237,0.0642,0.000187,0.225,0.431,102.002,5
5333,0.568,0.224,0.0296,0.677,0.0,0.127,0.0709,138.964,8
5334,0.94,0.743,0.0475,0.317,0.0,0.0909,0.932,118.988,9
5335,0.645,0.891,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,2
5336,0.164,0.919,0.149,0.0707,2.25e-06,0.158,0.662,190.182,6
5337,0.497,0.296,0.0302,0.431,0.0,0.106,0.171,62.204,4
5338,0.653,0.966,0.0598,0.00287,0.0026,0.143,0.874,126.921,2
5339,0.723,0.669,0.0348,0.0522,0.192,0.109,0.35,125.051,2
5340,0.596,0.349,0.0295,0.273,2.38e-05,0.167,0.228,124.932,2
5341,0.734,0.637,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,7
5342,0.718,0.25,0.0429,0.939,0.0,0.111,0.132,102.335,5
5343,0.539,0.926,0.179,0.0796,0.00011,0.304,0.491,122.884,2
5344,0.671,0.852,0.0425,0.0184,9.91e-05,0.0841,0.737,125.043,2
5345,0.675,0.781,0.0306,0.0801,0.0143,0.422,0.534,122.989,2
5346,0.567,0.696,0.301,0.456,0.0,0.113,0.544,92.061,1
5347,0.602,0.706,0.0358,0.164,1e-05,0.421,0.654,120.045,9
5348,0.96,0.699,0.132,0.0948,0.0,0.0812,0.673,106.009,5
5349,0.507,0.828,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,7
5350,0.629,0.174,0.141,0.616,0.0,0.118,0.305,134.297,8
5351,0.513,0.347,0.029,0.273,0.0417,0.0805,0.52,78.811,4
5352,0.496,0.859,0.0934,0.0135,0.065,0.349,0.768,159.694,3
5353,0.59,0.851,0.0297,0.0174,0.0975,0.154,0.968,146.213,0
5354,0.421,0.799,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,4
5355,0.645,0.585,0.0513,0.00314,0.0,0.165,0.353,131.931,8
5356,0.487,0.295,0.0308,0.567,1.27e-05,0.102,0.0709,78.122,4
5357,0.538,0.432,0.0295,0.000185,0.309,0.139,0.116,110.181,5
5358,0.274,0.348,0.0293,0.547,0.0133,0.334,0.328,87.43,1
5359,0.55,0.727,0.0325,0.0567,0.0,0.114,0.441,88.043,1
5360,0.746,0.79,0.0257,0.0485,0.0261,0.0534,0.891,107.231,5
5361,0.389,0.396,0.0332,0.887,0.0,0.0828,0.585,171.86,7
5362,0.91,0.641,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,9
5363,0.811,0.545,0.0579,0.155,0.0853,0.156,0.734,105.911,5
5364,0.503,0.659,0.0356,0.443,0.0,0.153,0.33,101.668,5
5365,0.591,0.904,0.0359,0.0244,0.0,0.0786,0.542,107.027,5
5366,0.614,0.466,0.0327,0.314,0.0,0.099,0.178,119.916,9
5367,0.439,0.909,0.0684,0.0266,0.0,0.367,0.597,104.709,5
5368,0.405,0.846,0.195,0.0948,0.0,0.0666,0.602,82.232,4
5369,0.521,0.673,0.0284,0.00573,0.0,0.12,0.543,108.031,5
5370,0.443,0.875,0.0386,0.00725,0.0,0.0644,0.655,97.503,1
5371,0.769,0.887,0.0532,0.00537,4.48e-05,0.0668,0.885,117.484,9
5372,0.702,0.839,0.0439,8.1e-05,0.0,0.072,0.856,132.007,8
5373,0.556,0.661,0.204,0.3,0.0,0.101,0.668,168.56,7
5374,0.699,0.949,0.128,0.0696,0.0,0.278,0.722,104.003,5
5375,0.681,0.968,0.0393,0.0185,0.478,0.0477,0.965,136.986,8
5376,0.461,0.446,0.0267,0.1,0.0,0.169,0.375,139.868,8
5377,0.75,0.651,0.121,0.00759,0.0,0.521,0.928,120.055,9
5378,0.262,0.793,0.0646,0.00968,0.08,0.115,0.247,152.447,0
5379,0.597,0.555,0.0285,0.486,0.00174,0.255,0.608,129.098,2
5380,0.549,0.67,0.0523,0.201,0.0,0.11,0.653,150.57,0
5381,0.713,0.664,0.046,0.00692,0.00184,0.163,0.49,98.102,1
5382,0.442,0.793,0.0347,0.0456,0.0,0.328,0.437,80.985,4
5383,0.688,0.847,0.0508,0.04,2.81e-06,0.598,0.453,93.979,1
5384,0.443,0.897,0.0545,0.00211,0.0,0.34,0.49,149.946,0
5385,0.507,0.429,0.0268,0.145,0.0,0.141,0.0788,131.899,8
5386,0.793,0.489,0.0561,0.206,0.0101,0.135,0.629,92.027,1
5387,0.406,0.337,0.0309,0.643,0.0,0.159,0.457,145.111,0
5388,0.681,0.521,0.141,0.12,8.41e-05,0.108,0.181,94.997,1
5389,0.661,0.896,0.318,0.0637,0.0,0.168,0.54,90.891,1
5390,0.611,0.7,0.0436,0.0199,0.0,0.0549,0.213,104.981,5
5391,0.511,0.984,0.0648,2.3e-05,3.53e-05,0.211,0.489,135.971,8
5392,0.607,0.784,0.0397,0.000684,0.0,0.0678,0.442,113.172,9
5393,0.625,0.814,0.0657,0.0172,0.0,0.158,0.535,144.991,0
5394,0.638,0.352,0.0268,0.492,0.0,0.105,0.204,94.173,1
5395,0.512,0.916,0.284,0.0231,0.0,0.095,0.363,85.873,4
5396,0.629,0.734,0.0292,0.362,0.00634,0.542,0.864,98.331,1
5397,0.688,0.651,0.112,0.0816,5.27e-06,0.103,0.661,120.943,9
5398,0.708,0.186,0.042,0.868,0.0,0.0779,0.322,72.541,4
5399,0.664,0.789,0.0813,0.173,0.0,0.0775,0.717,110.434,5
5400,0.579,0.803,0.0312,0.0099,2.06e-05,0.118,0.793,157.139,3
5401,0.529,0.607,0.0574,0.104,0.0,0.0631,0.238,101.966,5
5402,0.781,0.734,0.0511,0.0309,0.0,0.216,0.964,124.55,2
5403,0.452,0.755,0.0747,0.113,0.0,0.151,0.508,122.501,9
5404,0.634,0.877,0.0323,0.0139,7.62e-05,0.123,0.404,108.998,5
5405,0.64,0.421,0.0274,0.634,5.44e-05,0.109,0.23,119.478,9
5406,0.494,0.721,0.0416,0.107,0.0,0.119,0.356,128.1,2
5407,0.726,0.698,0.0431,0.049,0.0,0.309,0.867,143.994,0
5408,0.799,0.687,0.0431,0.193,0.000188,0.0307,0.965,108.804,5
5409,0.405,0.439,0.0287,0.214,0.000388,0.155,0.191,157.171,3
5410,0.276,0.715,0.0432,0.00552,0.000417,0.201,0.173,137.028,8
5411,0.705,0.806,0.0814,0.229,0.0,0.0676,0.763,117.945,9
5412,0.431,0.721,0.0528,0.063,0.0,0.12,0.668,156.12,3
5413,0.589,0.453,0.0397,0.703,2.54e-05,0.134,0.513,139.148,8
5414,0.576,0.835,0.0486,0.337,0.0,0.082,0.476,150.017,0
5415,0.321,0.64,0.0324,0.28,0.0,0.718,0.414,146.172,0
5416,0.713,0.639,0.0313,0.753,0.0,0.0878,0.737,125.959,2
5417,0.742,0.838,0.11,0.0832,0.0,0.418,0.848,113.373,9
5418,0.732,0.731,0.0924,0.526,0.0,0.0496,0.799,140.211,8
5419,0.736,0.489,0.0576,0.396,2.3e-06,0.0492,0.862,121.364,9
5420,0.259,0.611,0.0328,0.00886,0.0548,0.37,0.186,96.278,1
5421,0.455,0.254,0.0283,0.796,0.0,0.125,0.467,110.848,5
5422,0.576,0.644,0.0261,0.166,0.000191,0.142,0.313,101.938,5
